,quality,subgroup,size_sg,size_dataset,positives_sg,positives_dataset,size_complement,relative_size_sg,relative_size_complement,coverage_sg,coverage_complement,target_share_sg,target_share_complement,target_share_dataset,lift,pvalue,target,TPR,FPR,accuracy,confidence,coverage,info_gained,odd,list_items,length
10,0.0047517783883473,Cancer_stage=='IB' AND FirstTreatment=='Curative surgery' AND Histology=='Squamous cell carcinoma' AND PDL1=='PDL1_Negative' AND comor=='['Another']' AND marmolre=='['No']',5.0,652.0,5.0,248.0,647.0,0.0076687116564417,0.9923312883435584,0.0201612903225806,0.9798387096774194,1.0,0.3755795981452859,0.3803680981595092,2.629032258064516,0.004170363861822,1,0.020161290322580645,0.0,0.6273006134969326,1.0,0.007668711656441718,0.010764017438297357,4,"[""Cancer_stage=='IB'"", ""FirstTreatment=='Curative surgery'"", ""Histology=='Squamous cell carcinoma'"", ""PDL1=='PDL1_Negative'"", ""comor=='['Another']'"", ""marmolre=='['No']'""]",6
11,0.0047517783883473,Age_range=='[49 - 64]' AND Cancer_stage=='IB' AND FirstTreatment=='Curative surgery' AND Gender=='Female' AND Histology=='Adenocarcinoma' AND PDL1=='PDL1_Negative' AND Smoking_habit=='Ex smoker(>1 year)' AND marmolre=='['No']',5.0,652.0,5.0,248.0,647.0,0.0076687116564417,0.9923312883435584,0.0201612903225806,0.9798387096774194,1.0,0.3755795981452859,0.3803680981595092,2.629032258064516,0.004170363861822,1,0.020161290322580645,0.0,0.6273006134969326,1.0,0.007668711656441718,0.010764017438297357,4,"[""Age_range=='[49 - 64]'"", ""Cancer_stage=='IB'"", ""FirstTreatment=='Curative surgery'"", ""Gender=='Female'"", ""Histology=='Adenocarcinoma'"", ""PDL1=='PDL1_Negative'"", ""Smoking_habit=='Ex smoker(>1 year)'"", ""marmolre=='['No']'""]",8
12,0.0047517783883473,Age_range=='[49 - 64]' AND Cancer_stage=='IB' AND FirstTreatment=='Curative surgery' AND Histology=='Adenocarcinoma' AND PDL1=='PDL1_Negative' AND comor=='['No comorbidities']' AND marmolre=='['No']',5.0,652.0,5.0,248.0,647.0,0.0076687116564417,0.9923312883435584,0.0201612903225806,0.9798387096774194,1.0,0.3755795981452859,0.3803680981595092,2.629032258064516,0.004170363861822,1,0.020161290322580645,0.0,0.6273006134969326,1.0,0.007668711656441718,0.010764017438297357,4,"[""Age_range=='[49 - 64]'"", ""Cancer_stage=='IB'"", ""FirstTreatment=='Curative surgery'"", ""Histology=='Adenocarcinoma'"", ""PDL1=='PDL1_Negative'"", ""comor=='['No comorbidities']'"", ""marmolre=='['No']'""]",7
13,0.0047517783883473,"Age_range=='[64 - 90]' AND FirstTreatment=='Curative surgery' AND Gender=='Male' AND Histology=='Squamous cell carcinoma' AND PDL1=='PDL1_Negative' AND Smoking_habit=='Ex smoker(>1 year)' AND comor=='['Heart Diseases', 'Chronic Obstructive Airway Disease', 'Another']' AND marmolre=='['No']'",5.0,652.0,5.0,248.0,647.0,0.0076687116564417,0.9923312883435584,0.0201612903225806,0.9798387096774194,1.0,0.3755795981452859,0.3803680981595092,2.629032258064516,0.004170363861822,1,0.020161290322580645,0.0,0.6273006134969326,1.0,0.007668711656441718,0.010764017438297357,4,"[""Age_range=='[64 - 90]'"", ""FirstTreatment=='Curative surgery'"", ""Gender=='Male'"", ""Histology=='Squamous cell carcinoma'"", ""PDL1=='PDL1_Negative'"", ""Smoking_habit=='Ex smoker(>1 year)'"", ""comor=='['Heart Diseases', 'Chronic Obstructive Airway Disease', 'Another']'"", ""marmolre=='['No']'""]",8
14,0.0047517783883473,Age_range=='[49 - 64]' AND FirstTreatment=='Curative surgery' AND Gender=='Male' AND Histology=='Squamous cell carcinoma' AND PDL1=='PDL1_Negative' AND Smoking_habit=='Ex smoker(>1 year)' AND comor=='['Another']' AND marmolre=='['No']',5.0,652.0,5.0,248.0,647.0,0.0076687116564417,0.9923312883435584,0.0201612903225806,0.9798387096774194,1.0,0.3755795981452859,0.3803680981595092,2.629032258064516,0.004170363861822,1,0.020161290322580645,0.0,0.6273006134969326,1.0,0.007668711656441718,0.010764017438297357,4,"[""Age_range=='[49 - 64]'"", ""FirstTreatment=='Curative surgery'"", ""Gender=='Male'"", ""Histology=='Squamous cell carcinoma'"", ""PDL1=='PDL1_Negative'"", ""Smoking_habit=='Ex smoker(>1 year)'"", ""comor=='['Another']'"", ""marmolre=='['No']'""]",8
15,0.0043189431292107,"Cancer_stage=='IA' AND FirstTreatment=='Curative surgery' AND Gender=='Male' AND PDL1=='PDL1_Negative' AND comor=='['Chronic Obstructive Airway Disease', 'Another']' AND marmolre=='['No']'",11.0,652.0,7.0,248.0,641.0,0.0168711656441717,0.9831288343558282,0.0282258064516129,0.9717741935483872,0.6363636363636364,0.37597503900156,0.3803680981595092,1.6730205278592374,0.0777620623018289,1,0.028225806451612902,0.009900990099009901,0.6242331288343558,0.6363636363636364,0.01687116564417178,0.0033120318390843506,2,"[""Cancer_stage=='IA'"", ""FirstTreatment=='Curative surgery'"", ""Gender=='Male'"", ""PDL1=='PDL1_Negative'"", ""comor=='['Chronic Obstructive Airway Disease', 'Another']'"", ""marmolre=='['No']'""]",6
16,0.0043189431292107,Age_range=='[49 - 64]' AND Cancer_stage=='IA' AND FirstTreatment=='Curative surgery' AND Gender=='Male' AND PDL1=='PDL1_Negative' AND Smoking_habit=='Active smoker' AND marmolre=='['No']',11.0,652.0,7.0,248.0,641.0,0.0168711656441717,0.9831288343558282,0.0282258064516129,0.9717741935483872,0.6363636363636364,0.37597503900156,0.3803680981595092,1.6730205278592374,0.0777620623018289,1,0.028225806451612902,0.009900990099009901,0.6242331288343558,0.6363636363636364,0.01687116564417178,0.0033120318390843506,2,"[""Age_range=='[49 - 64]'"", ""Cancer_stage=='IA'"", ""FirstTreatment=='Curative surgery'"", ""Gender=='Male'"", ""PDL1=='PDL1_Negative'"", ""Smoking_habit=='Active smoker'"", ""marmolre=='['No']'""]",7
17,0.0041683917347284,Age_range=='[49 - 64]' AND Cancer_stage=='IIA' AND FirstTreatment=='Curative surgery' AND Gender=='Male' AND Smoking_habit=='Ex smoker(>1 year)' AND marmolre=='['No']',6.0,652.0,5.0,248.0,646.0,0.00920245398773,0.99079754601227,0.0201612903225806,0.9798387096774194,0.8333333333333334,0.3761609907120743,0.3803680981595092,2.1908602150537635,0.0216736976148241,1,0.020161290322580645,0.0024752475247524753,0.6257668711656442,0.8333333333333334,0.009202453987730062,0.005825286444482325,4,"[""Age_range=='[49 - 64]'"", ""Cancer_stage=='IIA'"", ""FirstTreatment=='Curative surgery'"", ""Gender=='Male'"", ""Smoking_habit=='Ex smoker(>1 year)'"", ""marmolre=='['No']'""]",6
18,0.0041683917347284,Age_range=='[49 - 64]' AND Cancer_stage=='IIA' AND FirstTreatment=='Curative surgery' AND Gender=='Male' AND PDL1=='PDL1_Negative' AND marmolre=='['No']',6.0,652.0,5.0,248.0,646.0,0.00920245398773,0.99079754601227,0.0201612903225806,0.9798387096774194,0.8333333333333334,0.3761609907120743,0.3803680981595092,2.1908602150537635,0.0216736976148241,1,0.020161290322580645,0.0024752475247524753,0.6257668711656442,0.8333333333333334,0.009202453987730062,0.005825286444482325,4,"[""Age_range=='[49 - 64]'"", ""Cancer_stage=='IIA'"", ""FirstTreatment=='Curative surgery'"", ""Gender=='Male'"", ""PDL1=='PDL1_Negative'"", ""marmolre=='['No']'""]",6
19,0.0041683917347284,Age_range=='[64 - 90]' AND Cancer_stage=='IA' AND FirstTreatment=='Curative surgery' AND Histology=='Squamous cell carcinoma' AND PDL1=='PDL1_Negative' AND Smoking_habit=='Active smoker' AND marmolre=='['No']',6.0,652.0,5.0,248.0,646.0,0.00920245398773,0.99079754601227,0.0201612903225806,0.9798387096774194,0.8333333333333334,0.3761609907120743,0.3803680981595092,2.1908602150537635,0.0216736976148241,1,0.020161290322580645,0.0024752475247524753,0.6257668711656442,0.8333333333333334,0.009202453987730062,0.005825286444482325,4,"[""Age_range=='[64 - 90]'"", ""Cancer_stage=='IA'"", ""FirstTreatment=='Curative surgery'"", ""Histology=='Squamous cell carcinoma'"", ""PDL1=='PDL1_Negative'"", ""Smoking_habit=='Active smoker'"", ""marmolre=='['No']'""]",7
20,0.0041683917347284,Age_range=='[49 - 64]' AND Cancer_stage=='IA' AND FirstTreatment=='Curative surgery' AND Gender=='Male' AND Histology=='Adenocarcinoma' AND PDL1=='PDL1_Negative' AND Smoking_habit=='Ex smoker(>1 year)' AND marmolre=='['No']',6.0,652.0,5.0,248.0,646.0,0.00920245398773,0.99079754601227,0.0201612903225806,0.9798387096774194,0.8333333333333334,0.3761609907120743,0.3803680981595092,2.1908602150537635,0.0216736976148241,1,0.020161290322580645,0.0024752475247524753,0.6257668711656442,0.8333333333333334,0.009202453987730062,0.005825286444482325,4,"[""Age_range=='[49 - 64]'"", ""Cancer_stage=='IA'"", ""FirstTreatment=='Curative surgery'"", ""Gender=='Male'"", ""Histology=='Adenocarcinoma'"", ""PDL1=='PDL1_Negative'"", ""Smoking_habit=='Ex smoker(>1 year)'"", ""marmolre=='['No']'""]",8
21,0.0041683917347284,Age_range=='[64 - 90]' AND Cancer_stage=='IIA' AND FirstTreatment=='Curative surgery' AND Gender=='Male' AND Histology=='Squamous cell carcinoma' AND PDL1=='PDL1_Negative' AND Smoking_habit=='Ex smoker(>1 year)' AND marmolre=='['No']',6.0,652.0,5.0,248.0,646.0,0.00920245398773,0.99079754601227,0.0201612903225806,0.9798387096774194,0.8333333333333334,0.3761609907120743,0.3803680981595092,2.1908602150537635,0.0216736976148241,1,0.020161290322580645,0.0024752475247524753,0.6257668711656442,0.8333333333333334,0.009202453987730062,0.005825286444482325,4,"[""Age_range=='[64 - 90]'"", ""Cancer_stage=='IIA'"", ""FirstTreatment=='Curative surgery'"", ""Gender=='Male'"", ""Histology=='Squamous cell carcinoma'"", ""PDL1=='PDL1_Negative'"", ""Smoking_habit=='Ex smoker(>1 year)'"", ""marmolre=='['No']'""]",8
22,0.0041683917347284,Cancer_stage=='IA' AND FirstTreatment=='Curative surgery' AND Gender=='Female' AND Histology=='Squamous cell carcinoma' AND PDL1=='PDL1_Negative' AND marmolre=='['No']',6.0,652.0,5.0,248.0,646.0,0.00920245398773,0.99079754601227,0.0201612903225806,0.9798387096774194,0.8333333333333334,0.3761609907120743,0.3803680981595092,2.1908602150537635,0.0216736976148241,1,0.020161290322580645,0.0024752475247524753,0.6257668711656442,0.8333333333333334,0.009202453987730062,0.005825286444482325,4,"[""Cancer_stage=='IA'"", ""FirstTreatment=='Curative surgery'"", ""Gender=='Female'"", ""Histology=='Squamous cell carcinoma'"", ""PDL1=='PDL1_Negative'"", ""marmolre=='['No']'""]",6
23,0.0041683917347284,Cancer_stage=='IIIA' AND FirstTreatment=='Neoadjuvant chemotherapy' AND Gender=='Female' AND PDL1=='PDL1_Negative' AND comor=='['Another']' AND marmolre=='['No']',6.0,652.0,5.0,248.0,646.0,0.00920245398773,0.99079754601227,0.0201612903225806,0.9798387096774194,0.8333333333333334,0.3761609907120743,0.3803680981595092,2.1908602150537635,0.0216736976148241,1,0.020161290322580645,0.0024752475247524753,0.6257668711656442,0.8333333333333334,0.009202453987730062,0.005825286444482325,4,"[""Cancer_stage=='IIIA'"", ""FirstTreatment=='Neoadjuvant chemotherapy'"", ""Gender=='Female'"", ""PDL1=='PDL1_Negative'"", ""comor=='['Another']'"", ""marmolre=='['No']'""]",6
24,0.0041683917347284,Age_range=='[64 - 90]' AND Cancer_stage=='IB' AND FirstTreatment=='Curative surgery' AND Gender=='Male' AND Histology=='Squamous cell carcinoma' AND PDL1=='PDL1_Negative' AND Smoking_habit=='Ex smoker(>1 year)' AND marmolre=='['No']',6.0,652.0,5.0,248.0,646.0,0.00920245398773,0.99079754601227,0.0201612903225806,0.9798387096774194,0.8333333333333334,0.3761609907120743,0.3803680981595092,2.1908602150537635,0.0216736976148241,1,0.020161290322580645,0.0024752475247524753,0.6257668711656442,0.8333333333333334,0.009202453987730062,0.005825286444482325,4,"[""Age_range=='[64 - 90]'"", ""Cancer_stage=='IB'"", ""FirstTreatment=='Curative surgery'"", ""Gender=='Male'"", ""Histology=='Squamous cell carcinoma'"", ""PDL1=='PDL1_Negative'"", ""Smoking_habit=='Ex smoker(>1 year)'"", ""marmolre=='['No']'""]",8
25,0.0041683917347284,Age_range=='[64 - 90]' AND Cancer_stage=='IA' AND FirstTreatment=='Curative surgery' AND Gender=='Female' AND PDL1=='PDL1_Negative' AND comor=='['Another']' AND marmolre=='['No']',6.0,652.0,5.0,248.0,646.0,0.00920245398773,0.99079754601227,0.0201612903225806,0.9798387096774194,0.8333333333333334,0.3761609907120743,0.3803680981595092,2.1908602150537635,0.0216736976148241,1,0.020161290322580645,0.0024752475247524753,0.6257668711656442,0.8333333333333334,0.009202453987730062,0.005825286444482325,4,"[""Age_range=='[64 - 90]'"", ""Cancer_stage=='IA'"", ""FirstTreatment=='Curative surgery'"", ""Gender=='Female'"", ""PDL1=='PDL1_Negative'"", ""comor=='['Another']'"", ""marmolre=='['No']'""]",7
26,0.0041683917347284,Age_range=='[49 - 64]' AND Cancer_stage=='IIB' AND FirstTreatment=='Curative surgery' AND Gender=='Male' AND PDL1=='PDL1_Negative' AND Smoking_habit=='Active smoker' AND marmolre=='['No']',6.0,652.0,5.0,248.0,646.0,0.00920245398773,0.99079754601227,0.0201612903225806,0.9798387096774194,0.8333333333333334,0.3761609907120743,0.3803680981595092,2.1908602150537635,0.0216736976148241,1,0.020161290322580645,0.0024752475247524753,0.6257668711656442,0.8333333333333334,0.009202453987730062,0.005825286444482325,4,"[""Age_range=='[49 - 64]'"", ""Cancer_stage=='IIB'"", ""FirstTreatment=='Curative surgery'"", ""Gender=='Male'"", ""PDL1=='PDL1_Negative'"", ""Smoking_habit=='Active smoker'"", ""marmolre=='['No']'""]",7
27,0.0041683917347284,Cancer_stage=='IIA' AND FirstTreatment=='Curative surgery' AND Gender=='Female' AND Histology=='Adenocarcinoma' AND PDL1=='PDL1_Negative' AND comor=='['Another']' AND marmolre=='['No']',6.0,652.0,5.0,248.0,646.0,0.00920245398773,0.99079754601227,0.0201612903225806,0.9798387096774194,0.8333333333333334,0.3761609907120743,0.3803680981595092,2.1908602150537635,0.0216736976148241,1,0.020161290322580645,0.0024752475247524753,0.6257668711656442,0.8333333333333334,0.009202453987730062,0.005825286444482325,4,"[""Cancer_stage=='IIA'"", ""FirstTreatment=='Curative surgery'"", ""Gender=='Female'"", ""Histology=='Adenocarcinoma'"", ""PDL1=='PDL1_Negative'"", ""comor=='['Another']'"", ""marmolre=='['No']'""]",7
28,0.0041683917347284,"FirstTreatment=='Curative surgery' AND Gender=='Male' AND Histology=='Squamous cell carcinoma' AND PDL1=='PDL1_Negative' AND Smoking_habit=='Active smoker' AND comor=='['Chronic Obstructive Airway Disease', 'Another']' AND marmolre=='['No']'",6.0,652.0,5.0,248.0,646.0,0.00920245398773,0.99079754601227,0.0201612903225806,0.9798387096774194,0.8333333333333334,0.3761609907120743,0.3803680981595092,2.1908602150537635,0.0216736976148241,1,0.020161290322580645,0.0024752475247524753,0.6257668711656442,0.8333333333333334,0.009202453987730062,0.005825286444482325,4,"[""FirstTreatment=='Curative surgery'"", ""Gender=='Male'"", ""Histology=='Squamous cell carcinoma'"", ""PDL1=='PDL1_Negative'"", ""Smoking_habit=='Active smoker'"", ""comor=='['Chronic Obstructive Airway Disease', 'Another']'"", ""marmolre=='['No']'""]",7
29,0.0041683917347284,"FirstTreatment=='Curative surgery' AND Gender=='Male' AND Histology=='Carcinoma, Large Cell' AND Smoking_habit=='Ex smoker(>1 year)' AND marmolre=='['No']'",6.0,652.0,5.0,248.0,646.0,0.00920245398773,0.99079754601227,0.0201612903225806,0.9798387096774194,0.8333333333333334,0.3761609907120743,0.3803680981595092,2.1908602150537635,0.0216736976148241,1,0.020161290322580645,0.0024752475247524753,0.6257668711656442,0.8333333333333334,0.009202453987730062,0.005825286444482325,4,"[""FirstTreatment=='Curative surgery'"", ""Gender=='Male'"", ""Histology=='Carcinoma, Large Cell'"", ""Smoking_habit=='Ex smoker(>1 year)'"", ""marmolre=='['No']'""]",5
30,0.0041683917347284,Age_range=='[49 - 64]' AND FirstTreatment=='Curative surgery' AND Gender=='Female' AND Histology=='Squamous cell carcinoma' AND PDL1=='PDL1_Negative' AND marmolre=='['No']',6.0,652.0,5.0,248.0,646.0,0.00920245398773,0.99079754601227,0.0201612903225806,0.9798387096774194,0.8333333333333334,0.3761609907120743,0.3803680981595092,2.1908602150537635,0.0216736976148241,1,0.020161290322580645,0.0024752475247524753,0.6257668711656442,0.8333333333333334,0.009202453987730062,0.005825286444482325,4,"[""Age_range=='[49 - 64]'"", ""FirstTreatment=='Curative surgery'"", ""Gender=='Female'"", ""Histology=='Squamous cell carcinoma'"", ""PDL1=='PDL1_Negative'"", ""marmolre=='['No']'""]",6
31,0.0041683917347284,Cancer_stage=='IIA' AND FirstTreatment=='Curative surgery' AND Gender=='Male' AND Histology=='Adenocarcinoma' AND Smoking_habit=='Ex smoker(>1 year)' AND marmolre=='['No']',6.0,652.0,5.0,248.0,646.0,0.00920245398773,0.99079754601227,0.0201612903225806,0.9798387096774194,0.8333333333333334,0.3761609907120743,0.3803680981595092,2.1908602150537635,0.0216736976148241,1,0.020161290322580645,0.0024752475247524753,0.6257668711656442,0.8333333333333334,0.009202453987730062,0.005825286444482325,4,"[""Cancer_stage=='IIA'"", ""FirstTreatment=='Curative surgery'"", ""Gender=='Male'"", ""Histology=='Adenocarcinoma'"", ""Smoking_habit=='Ex smoker(>1 year)'"", ""marmolre=='['No']'""]",6
32,0.0041683917347284,"Age_range=='[49 - 64]' AND FirstTreatment=='Curative surgery' AND Histology=='Adenocarcinoma' AND PDL1=='PDL1_Negative' AND Smoking_habit=='Ex smoker(>1 year)' AND comor=='['Heart Diseases', 'Another']' AND marmolre=='['No']'",6.0,652.0,5.0,248.0,646.0,0.00920245398773,0.99079754601227,0.0201612903225806,0.9798387096774194,0.8333333333333334,0.3761609907120743,0.3803680981595092,2.1908602150537635,0.0216736976148241,1,0.020161290322580645,0.0024752475247524753,0.6257668711656442,0.8333333333333334,0.009202453987730062,0.005825286444482325,4,"[""Age_range=='[49 - 64]'"", ""FirstTreatment=='Curative surgery'"", ""Histology=='Adenocarcinoma'"", ""PDL1=='PDL1_Negative'"", ""Smoking_habit=='Ex smoker(>1 year)'"", ""comor=='['Heart Diseases', 'Another']'"", ""marmolre=='['No']'""]",7
33,0.0041683917347284,Age_range=='[49 - 64]' AND Cancer_stage=='IIA' AND FirstTreatment=='Curative surgery' AND Histology=='Adenocarcinoma' AND Smoking_habit=='Ex smoker(>1 year)' AND marmolre=='['No']',6.0,652.0,5.0,248.0,646.0,0.00920245398773,0.99079754601227,0.0201612903225806,0.9798387096774194,0.8333333333333334,0.3761609907120743,0.3803680981595092,2.1908602150537635,0.0216736976148241,1,0.020161290322580645,0.0024752475247524753,0.6257668711656442,0.8333333333333334,0.009202453987730062,0.005825286444482325,4,"[""Age_range=='[49 - 64]'"", ""Cancer_stage=='IIA'"", ""FirstTreatment=='Curative surgery'"", ""Histology=='Adenocarcinoma'"", ""Smoking_habit=='Ex smoker(>1 year)'"", ""marmolre=='['No']'""]",6
